,TIPO_MOVIMENTO,TIPMOV,GRUPO,TOP,NRO_UNICO,NUNOTA,SEQUENCIA,NUNOTA_SEQ_ORIG,NUMNOTA_PED_ORIG,NUMNOTA,DIF_DIAS,DT_REL,DTNEG,DT_PREVENT,DTFATUR_PED,DT_ENT_ESTOQUE,CODPROD,REFERENCIA,DESCRPROD,CONTROLE,VLRMOEDA,MOEDA,QTD_NEG,QTD_ENTREGUE,QTD_PENDENTE,VLRUNITDOLAR,VLRTOT_NEG,VLRTOT_DOLAR,VLRTOT_ENTREGUE,VLRTOT_PENDENTE,REPRESENTADA,FAMILIA_PRODUTO,GRUPO_PRODUTO,FGCOLOR,DTVENC_FINAL,OBSERVACAO
1101,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,1,15746 / 18,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2H3120R01,5.3508,USD,543.0,543.0,0.0,4.45,2416.35,2416.35,2416.35,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1102,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,2,15746 / 8,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6680,070.0190,U/C UNIVERSAL PATENT(RE),SW1A2H3001U06,5.3508,USD,508.0,508.0,0.0,6.0825,3089.91,3089.91,3089.91,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL PATENT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1103,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,13,15746 / 19,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0102T06,5.3508,USD,576.0,576.0,0.0,4.45,2563.2,2563.2,2563.2,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1104,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,14,15746 / 6,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0102T07,5.3508,USD,568.0,568.0,0.0,4.45,2527.6,2527.6,2527.6,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1105,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,15,15746 / 6,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0103T06,5.3508,USD,517.0,517.0,0.0,4.45,2300.65,2300.65,2300.65,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1106,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,16,15746 / 6,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0105T02,5.3508,USD,558.0,558.0,0.0,4.45,2483.1,2483.1,2483.1,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1107,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,17,15746 / 24,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0106T01,5.3508,USD,567.0,567.0,0.0,4.45,2523.15,2523.15,2523.15,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1108,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,18,15746 / 20,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0106T03,5.3508,USD,559.0,559.0,0.0,4.45,2487.55,2487.55,2487.55,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1109,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,19,15746 / 23,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0108R01,5.3508,USD,541.0,541.0,0.0,4.45,2407.45,2407.45,2407.45,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1110,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,20,15746 / 23,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0108R03,5.3508,USD,542.0,542.0,0.0,4.45,2411.9,2411.9,2411.9,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1111,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,21,15746 / 16,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0109R02,5.3508,USD,513.0,513.0,0.0,4.45,2282.85,2282.85,2282.85,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1112,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57159,22,15746 / 15,8012,52933,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,3618,070.0139,STRIPKOTE BOR SUPERMAT,SW1H2J0113T01,5.3508,USD,562.0,562.0,0.0,4.45,2500.9,2500.9,2500.9,0.0,SAPPI,Papel  release,STRIPKOTE BOR SUPERMAT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1113,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,1,15746 / 7,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,741,070.0016,ULTRACAST UNIVERSAL OPAL,SW1A2H2906V01,5.3508,USD,494.0,494.0,0.0,8.538,4217.772,4217.772,4217.772,0.0,SAPPI,Papel  release ultracast,ULTRACAST OPAL,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1114,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,2,15746 / 4,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6520,070.0182,U/C VIVA VERONA,SW1A2H1706V01,5.3508,USD,464.0,464.0,0.0,9.0,4176.0,4176.0,4176.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL VERONA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1115,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,3,15746 / 3,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6522,070.0184,U/C VIVA ROCKPORT,SW1A2H1608V02,5.3508,USD,463.0,463.0,0.0,10.0,4630.0,4630.0,4630.0,0.0,SAPPI,Papel  release ultracast,U/C VIVA ROCKPORT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1116,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,4,15746 / 5,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6676,070.0188,U/C VIVA IZMIR(RE),SW1D2J1603U03,5.3508,USD,513.0,513.0,0.0,10.1825,5223.6225,5223.6225,5223.6225,0.0,SAPPI,Papel  release ultracast,ULTRACAST VIVA IZMIR,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1117,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,5,15746 / 1,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6677,070.0189,ULTRACAST VIVA MATTE FREEPORT,SW1D2H2208T01,5.3508,USD,546.0,546.0,0.0,11.642,6356.532,6356.532,6356.532,0.0,SAPPI,Papel  release ultracast,ULTRACAST VIVA MATTE FREEPORT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1118,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,6,15746 / 2,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6836,070.0195,U/C VIVA CABRETTA(RE),SW1A2J2207U02,5.3508,USD,498.0,498.0,0.0,9.0,4482.0,4482.0,4482.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL CABRETTA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1119,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,13,15746 / 11,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6520,070.0182,U/C VIVA VERONA,SW1A2H1706V02,5.3508,USD,485.0,485.0,0.0,9.0,4365.0,4365.0,4365.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL VERONA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1120,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,14,15746 / 14,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6520,070.0182,U/C VIVA VERONA,SW1A2H1707V01,5.3508,USD,469.0,469.0,0.0,9.0,4221.0,4221.0,4221.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL VERONA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1121,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,15,15746 / 14,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6520,070.0182,U/C VIVA VERONA,SW1A2H1707V02,5.3508,USD,473.0,473.0,0.0,9.0,4257.0,4257.0,4257.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL VERONA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1122,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,16,15746 / 13,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6520,070.0182,U/C VIVA VERONA,SW1A2H1802V03,5.3508,USD,504.0,504.0,0.0,9.0,4536.0,4536.0,4536.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL VERONA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1123,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,17,15746 / 9,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6677,070.0189,ULTRACAST VIVA MATTE FREEPORT,SW1D2H2208T02,5.3508,USD,546.0,546.0,0.0,11.642,6356.532,6356.532,6356.532,0.0,SAPPI,Papel  release ultracast,ULTRACAST VIVA MATTE FREEPORT,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1124,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,15746.0,57164,18,15746 / 10,8012,52934,0,2022-10-21,2022-11-29 00:00:00,2022-11-29,2022-10-21,,6836,070.0195,U/C VIVA CABRETTA(RE),SW1A2J2208U01,5.3508,USD,509.0,509.0,0.0,9.0,4581.0,4581.0,4581.0,0.0,SAPPI,Papel  release ultracast,ULTRACAST UNIVERSAL CABRETTA,#4169E1,2023-02-27,DANFE: 0052933 E 0052934 ; 8012/22 SAPPI ; DI: 22/2356247-6 - ROMANEIO 639533
1125,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,57451.0,57547,1,57451 / 1,7959,55412,0,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,,5706,001.0309,"OILKEMIA 5S - CAIXA- 22,7KG",3007960,5.2941,USD,22.7,22.7,0.0,77.51,1759.477,1759.477,1759.477,0.0,LUBRIZOL,Polímeros Líquidos,OILKEMIA 5S,#4169E1,2023-01-30,DANFE: 55412 ; 7959/22 JUN ; ORDEM DE VENDAS 0003837152 - ROMANEIO 640171
1126,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,57452.0,57548,1,57452 / 1,8009,55413,0,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,,71,001.0004,CARBOPOL ETD 2020 - 20KG,0000133667,5.2941,USD,140.0,140.0,0.0,22.08,3091.2,3091.2,3091.2,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ETD 2020,#4169E1,2023-01-30,DANFE: 55413 ; 8009/22 NOV ; ORDEM DE VENDAS 0003911634 - ROMANEIO Nr. 640170
1127,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,57467.0,57550,1,57467 / 1,8009,55414,0,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,,4664,001.0221,MERQUAT 280 NP - 204KG,EL2C3190A0,5.2941,USD,204.0,204.0,0.0,3.64,742.56,742.56,742.56,0.0,LUBRIZOL,Polímeros Condicionantes,MERQUAT 280 NP,#4169E1,2023-01-30,DANFE: 55414 ; 8009/22 NOV ; ORDEM DE VENDAS 0003912290 - ROMANEIO  640167
1128,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,57465.0,57552,1,57465 / 1,8009,55415,0,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,,4644,001.0216,CG 4500 - 236KG,EL0K3075A0,5.2941,USD,236.0,236.0,0.0,13.32,3143.52,3143.52,3143.52,0.0,LUBRIZOL,Polímeros Condicionantes,CG 4500,#4169E1,2023-01-30,DANFE: 55415 ; 8009/22 NOV ; ORDEM DE VENDAS 0003912663 - ROMANEIO
1129,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,57448.0,57553,1,57448 / 1,7942,55419,0,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,,3157,001.0167,"FIXATE G-100 PR - 204,10 KG",0000149395,5.2941,USD,408.2,408.2,0.0,9.97,4069.754,4069.754,4069.754,0.0,LUBRIZOL,Fixadores,FIXATE G 100 PR,#4169E1,2023-01-30,DANFE: 55419 ; 7942/21 ABR ; ORDEM DE VENDAS 0003877241 - ROMANEIO 640166
1130,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,7299.0,58224,1,7299 / 1,7995,53030,0,2022-09-21,2022-12-06 00:00:00,2022-12-06,2022-09-21,,1345,040.0003,RODOL BLFX - 25KG - UN2811/CLASSE 6.1/PG III,I94700,5.1948,USD,25.0,25.0,0.0,30.2,755.0,755.0,755.0,0.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL BLFX,#4169E1,2023-03-06,DANFE: 0053030 ; 7995/22 LOWENSTEIN SRB ;ROMANEIO DE RECEBIMENTO Nr. 640411
1131,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,7299.0,58224,2,7299 / 2,7995,53030,0,2022-09-21,2022-12-06 00:00:00,2022-12-06,2022-09-21,,1599,040.0013,RODOL ERN - 25KG (RE) - UN2811/CLASSE 6.1/PG III,I94816,5.1948,USD,325.0,325.0,0.0,13.37,4345.25,4345.25,4345.25,0.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL ERN,#4169E1,2023-03-06,DANFE: 0053030 ; 7995/22 LOWENSTEIN SRB ;ROMANEIO DE RECEBIMENTO Nr. 640411
1132,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,7299.0,58224,3,7299 / 3,7995,53030,0,2022-09-21,2022-12-06 00:00:00,2022-12-06,2022-09-21,,1600,040.0014,RODOL RS TECH - 25KG - UN2876/CLASSE 6.1/PG III,I94798,5.1948,USD,2100.0,2100.0,0.0,18.8,39480.0,39480.0,39480.0,0.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL RS TECH,#4169E1,2023-03-06,DANFE: 0053030 ; 7995/22 LOWENSTEIN SRB ;ROMANEIO DE RECEBIMENTO Nr. 640411
1133,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,7299.0,58224,4,7299 / 7,7995,53030,0,2022-09-21,2022-12-06 00:00:00,2022-12-06,2022-09-21,,1603,040.0020,RODOL 24 DAPE 25KG (RE)- UN 3077 CLASSE 9 PG III,I94598,5.1948,USD,125.0,125.0,0.0,59.62,7452.5,7452.5,7452.5,0.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL 24 DAPE,#4169E1,2023-03-06,DANFE: 0053030 ; 7995/22 LOWENSTEIN SRB ;ROMANEIO DE RECEBIMENTO Nr. 640411
1134,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,7299.0,58224,6,7299 / 7,7995,53030,0,2022-09-21,2022-12-06 00:00:00,2022-12-06,2022-09-21,,1603,040.0020,RODOL 24 DAPE 25KG (RE)- UN 3077 CLASSE 9 PG III,I94599,5.1948,USD,1175.0,1175.0,0.0,59.62,70053.5,70053.5,70053.5,0.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL 24 DAPE,#4169E1,2023-03-06,DANFE: 0053030 ; 7995/22 LOWENSTEIN SRB ;ROMANEIO DE RECEBIMENTO Nr. 640411
1135,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58272.0,58452,1,58272 / 1,8013,55536,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,4103,001.0211,"SULFOCHEM TD-3 PHP - 204,10KG",0000142357,5.2208,USD,408.2,408.2,0.0,3.35,1367.47,1367.47,1367.47,0.0,LUBRIZOL,Surfactantes,SULFOCHEM TD 3 PHP,#4169E1,2023-02-06,DANFE: 55536 ; 8013/22 ROMANEIO DE RECEBIMENTO Nr. 640886
1136,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58279.0,58453,1,58279 / 1,8009,55537,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,1101,001.0099,PEMULEN TR 1 - 20KG,0000135582,5.2208,USD,600.0,600.0,0.0,31.94,19164.0,19164.0,19164.0,0.0,LUBRIZOL,Polímeros em Pó,PEMULEN TR 1,#4169E1,2023-02-06,DANFE: 55537 ; 8009/22 ROMANEIO DE RECEBIMENTO Nr. 640888
1137,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58270.0,58455,1,58270 / 1,8013,55538,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,4659,001.0218,MERQUAT 100 - 204KG,EL2C3537A0,5.2208,USD,612.0,612.0,0.0,3.9,2386.8,2386.8,2386.8,0.0,LUBRIZOL,Polímeros Condicionantes,MERQUAT 100,#4169E1,2023-02-06,DANFE: 55538 ; 8013/22 DEZ ; ROMANEIO DE RECEBIMENTO Nr. 640885
1138,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58267.0,58456,1,58267 / 1,8013,55539,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,112,001.0076,GLUCAMATE LT-181KG,0000120353,5.2208,USD,181.0,181.0,0.0,12.02,2175.62,2175.62,2175.62,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAMATE LT,#4169E1,2023-02-06,DANFE: 55539 ; 8013/22 DEZ ;ROMANEIO DE RECEBIMENTO Nr. 640884
1139,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58267.0,58456,3,58267 / 1,8013,55539,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,112,001.0076,GLUCAMATE LT-181KG,0000128535,5.2208,USD,543.0,543.0,0.0,12.02,6526.86,6526.86,6526.86,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAMATE LT,#4169E1,2023-02-06,DANFE: 55539 ; 8013/22 DEZ ;ROMANEIO DE RECEBIMENTO Nr. 640884
1140,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58262.0,58458,1,58262 / 1,8013,55548,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,1629,001.0020,CARBOPOL 980 - 20KG,0000143372,5.2208,USD,100.0,100.0,0.0,12.56,1256.0,1256.0,1256.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  980,#4169E1,2023-02-06,DANFE: 55548 ; 8013/22ROMANEIO DE RECEBIMENTO Nr. 640887
1141,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58131.0,58459,1,58131 / 1,8013,134951,0,2022-12-07,2022-12-07 00:00:00,2022-12-07,2022-12-07,,4673,001.0224,"MERQUAT 550 NAC - 204,10KG",0102596866,5.2396,USD,6123.0,6123.0,0.0,1.06,6490.38,6490.38,6490.38,0.0,LUBRIZOL,Polímeros Condicionantes,MERQUAT 550,#4169E1,2023-02-05,DANFE: 134951 ; 8013/22 ROMANEIO DE RECEBIMENTO Nr. 640883
1142,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58133.0,58460,1,58133 / 1,8013,134952,0,2022-12-07,2022-12-07 00:00:00,2022-12-07,2022-12-07,,4674,001.0226,"MERQUAT 550PR - 204,10KG NAC",0102620201,5.2396,USD,2041.0,2041.0,0.0,1.06,2163.46,2163.46,2163.46,0.0,LUBRIZOL,Polímeros Condicionantes,MERQUAT 550PR,#4169E1,2023-02-05,DANFE: 134952 ; 8013/22 DEZ ; ROMANEIO DE RECEBIMENTO Nr. 640882
1143,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,58373.0,58463,1,58373 / 1,8039,40175,0,2022-12-08,2022-12-08 00:00:00,2022-12-08,2022-12-08,,7405,108.0015,COSMOCIL CQ - 25KG UN3082/CLASS9/PGIII,0001123918,5.2208,USD,100.0,100.0,0.0,41.35,4135.0,4135.0,4135.0,0.0,ARXADA,Conservante,COSMOCIL CQ,#4169E1,2023-01-05,DANFE: 40175 ; 8039/22 ROMANEIO DE RECEBIMENTO Nr. 641573
1144,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,50045.0,58523,1,50045 / 7,1376,53014,0,2022-11-10,2022-12-06 00:00:00,2022-12-06,2022-11-10,,516,040.0106,"PDR BLACK GC-7 - 12,50KG (RE) - UN3190/CLASSE4.2/PGII",L94628,5.1948,USD,12.5,12.5,0.0,26.48,331.0,331.0,331.0,0.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,#4169E1,2023-03-06,DANFE: 53014 ; 1376/22 - LOWENSTEIN ;ROMANEIO DE RECEBIMENTO Nr. 640189
1145,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,50045.0,58523,2,50045 / 6,1376,53014,0,2022-11-10,2022-12-06 00:00:00,2022-12-06,2022-11-10,,3997,040.0320,PDR BLACK GC-7 - 25KG (RE) - UN3190/CLASSE4.2/PGII,L94970,5.1948,USD,75.0,75.0,0.0,26.48,1986.0,1986.0,1986.0,0.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,#4169E1,2023-03-06,DANFE: 53014 ; 1376/22 - LOWENSTEIN ;ROMANEIO DE RECEBIMENTO Nr. 640189
1146,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,50045.0,58523,3,50045 / 8,1376,53014,0,2022-11-10,2022-12-06 00:00:00,2022-12-06,2022-11-10,,4317,040.0350,"PDR BROWN BLACK GC 7 - 12,50KG (RE)- UN3190/CLASSE4.2/PGII",L94498,5.1948,USD,75.0,75.0,0.0,30.37,2277.75,2277.75,2277.75,0.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BROWN BLACK GC 7,#4169E1,2023-03-06,DANFE: 53014 ; 1376/22 - LOWENSTEIN ;ROMANEIO DE RECEBIMENTO Nr. 640189
1147,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,50045.0,58523,4,50045 / 10,1376,53014,0,2022-11-10,2022-12-06 00:00:00,2022-12-06,2022-11-10,,4392,040.0357,"PDR DK CHESTNUT GC 7- 12,5 KG - ONU 3190 / CLASSE 4.2 / EMB II",L93968,5.1948,USD,12.5,12.5,0.0,27.9,348.75,348.75,348.75,0.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR DK CHESTNUT GC 7,#4169E1,2023-03-06,DANFE: 53014 ; 1376/22 - LOWENSTEIN ;ROMANEIO DE RECEBIMENTO Nr. 640189
